"";"route_n";"next_stop_dist";"name";"bus";"tram";"trolley";"minibus";"lat";"lon";"Широта.(МСК-61)";"Долгота.(МСК-61)";"n_bus";"n_tram";"n_trolley";"n_minibus";"n_all";"NA"
"3278";"63";258,023337374567;"Магазин";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24893;39,73896;424712,304046064;2205909,41331927;10;0;0;5;15;11
"8218";"63";287,092033984278;"Торговое училище";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24893;39,74301;424707,420668899;2206216,00099509;10;0;0;5;15;29
"5788";"63";191,907604364654;"Поликлиника";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24911;39,7468;424722,876478679;2206503,22378302;10;0;0;5;15;23
"5778";"63";192,958012390828;"Поликлиника";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24896;39,74933;424703,167206291;2206694,48201003;10;0;0;5;15;22
"3968";"63";255,46967139067;"пер. Богучаровский";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24924;39,75185;424731,280794963;2206885,73910731;10;0;0;5;15;15
"5578";"63";752,965721692778;"пл. Страны Советов";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24947;39,75579;424752,149099327;2207184,40051202;10;0;0;5;15;20
"7807";"63";NA;"Сельмаш";"63, 58, 42а, 42, 35а, 35, 17, 5";NA;NA;"63, 19, 14";47,25378;39,76347;425222,186854734;2207773,27029366;8;0;0;3;11;28
"376";"64";491,853102099673;"Общежитие ТЭЦ-2";"64";NA;NA;NA;47,21734;39,5843;421398,751291244;2194138,59852832;1;0;0;0;1;14
"8331";"64";768,757732914903;"ТЭЦ-2";"64, 32";NA;NA;NA;47,21359;39,58086;420986,531553969;2193870,54230217;2;0;0;0;2;33
"3011";"64";379,017793683038;"Левенцовка";"64, 32";NA;NA;NA;47,20975;39,58946;420547,957730307;2194514,37332694;2;0;0;0;2;10
"2761";"64";264,822890836989;"Карьер";"64, 32";NA;NA;NA;47,21066;39,59431;420642,574070511;2194883,59119307;2;0;0;0;2;8
"2411";"64";282,403334874677;"з/д Спецавтоматика";"64, 32";NA;NA;NA;47,21004;39,59774;420569,028237524;2195142,2066429;2;0;0;0;2;6
"7210";"64";510,203573562483;"Автозапчасти";"64, 32";NA;NA;NA;47,21161;39,60168;420738,277479367;2195443,77430355;2;0;0;0;2;1
"1612";"64";292,651456084255;"ВОС";"64, 32, 16";NA;NA;NA;47,21175;39,60893;420744,144002172;2195993,26149395;3;0;0;0;3;3
"3492";"64";396,108518093346;"Молкомбинат";"64, 32, 16";NA;NA;NA;47,21184;39,61292;420748,834261236;2196295,69303151;3;0;0;0;3;12
"6571";"64";365,715120964018;"пр. Стачки, 231";"64, 16";NA;NA;"25, 23, 16";47,21195;39,61937;420752,503577451;2196784,51508211;2;0;0;3;5;29
"6551";"64";379,497647355112;"пр. Стачки, 223";"64, 16";NA;NA;"25, 23, 16";47,21217;39,62502;420769,496733371;2197212,94570447;2;0;0;3;5;27
"6531";"64";352,903110619097;"пр. Стачки, 217";"64, 16";NA;NA;"25, 23, 16";47,21226;39,63077;420771,937153889;2197648,69763287;2;0;0;3;5;25
"9311";"64";49,3738935929876;"ул. Зорге";"64, 16";NA;NA;"16";47,21253;39,63542;420795,859367485;2198001,46598512;2;0;0;1;3;39
"6592";"64";252,103464100858;"пр. Стачки/ул. Зорге";"71, 67, 64, 26, 16";NA;NA;"71, 67, 59, 52, 40, 16";47,21234;39,63601;420773,96479678;2198045,79517227;5;0;0;6;11;31
"11832";"64";339,568206219479;"Школа";"71, 67, 64, 26, 16";NA;NA;"71, 67, 59, 52, 40, 16";47,21229;39,63981;420763,443555957;2198333,55923634;5;0;0;6;11;44
"5642";"64";293,29938524974;"пл. Тружеников";"71, 67, 64, 26, 16";NA;"8";"71, 67, 59, 52, 40, 16";47,21234;39,6443;420763,156543434;2198673,78400333;5;0;1;6;12;23
"5656";"64";247,293089578561;"пл. Тружеников";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21202;39,64815;420722,584455088;2198964,82282915;10;0;1;10;21;24
"1906";"64";112,624828481219;"Глазная клиника";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21205;39,65142;420721,686874218;2199212,59222768;10;0;1;10;21;5
"8566";"64";269,95917157843;"ул. 6-я Кольцевая";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21185;39,65288;420697,565829289;2199322,81258063;10;0;1;10;21;36
"8476";"64";284,345388787944;"ул. 2-я Кольцевая";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21156;39,6582;420658,469132653;2199725,27275567;10;0;1;10;21;35
"10027";"64";180,852531788183;"ул. Международная";"98, 16, 26, 34, 34а, 41, 57, 64, 67, 15, 71";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21131;39,6634;420624,000548986;2200118,72210609;11;0;1;10;22;42
"8257";"64";117,758010720282;"Тренёва";"41, 34а, 34, 26, 16, 15, 67, 71, 98, 57, 64";NA;"8";"67, 16, 34, 40, 44, 52, 59, 71, 98, 55";47,21137;39,66579;420627,611598386;2200299,88700912;11;0;1;10;22;32
"9546";"64";299,524907496268;"ул. Кулагина";"64, 57, 34а, 34, 26, 16, 15, 98, 67, 71";NA;"12";"98, 16, 34, 40, 44, 52, 55, 59, 71, 67";47,21114;39,66731;420600,09908105;2200414,60194228;10;0;1;10;21;40
"5297";"64";458,517065868355;"пл. Дружинников";"98, 16, 26, 34, 34а, 41, 57, 64, 67, 15, 71";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21108;39,67288;420586,328584814;2200836,44168231;11;0;1;10;22;19
"8658";"64";435,512029889256;"ул. Бабушкина";"15, 98, 4, 16, 26, 34, 41, 57, 64, 67, 71, 34а";NA;"12, 8";"4, 40, 44, 52, 55, 59, 67, 16, 98, 34, 71";47,2111;39,68015;420579,330210417;2201387,21368081;12;0;2;11;25;37
"5068";"64";696,486599185142;"Переходной мост";"64, 4, 15, 16, 26, 34, 34а, 57, 67, 98, 41, 71";NA;"12, 8";"40, 71, 98, 55, 44, 34, 16, 67, 4, 59, 52";47,21153;39,68697;420618,530143072;2201904,65302555;12;0;2;11;25;15
"5558";"64";392,698144556161;"пл. Стачки 1902 года";"4, 98, 15, 16, 26, 34, 41, 57, 64, 67, 71, 34а";NA;"12, 8";"4, 34, 40, 44, 48, 52, 55, 59, 8, 71, 16, 98, 67";47,21383;39,69583;420863,117046191;2202580,05046731;12;0;2;13;27;21
"5158";"64";500,093309370763;"пл. 5-го Донского корпуса";"26, 4, 16, 34, 34а, 41, 57, 64, 71, 15";NA;"12, 8";"8, 16, 4, 71, 48, 44, 34";47,21587;39,70152;421082,814616359;2203014,79640409;10;0;2;7;19;17
"11664";"64";NA;"Центральный рынок";"75, 64, 57, 41, 16, 4";NA;"12, 8";NA;47,21695;39,70794;421194,913739701;2203503,05887754;6;0;2;0;8;43
"2641";"65";277,919114763617;"Институт сервиса";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30293;39,73604;430719,239687748;2205784,41305185;2;0;0;5;7;5
"10441";"65";484,056101007269;"ул. Орбитальная, 70";"65, 63";NA;NA;"11, 65, 63, 38, 29";47,30244;39,73157;430670,184264335;2205445,5003648;2;0;0;5;7;38
"10411";"65";308,5563253429;"ул. Орбитальная, 64";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30167;39,72445;430593,253311316;2204905,67233205;2;0;0;5;7;35
"10391";"65";360,410591447369;"ул. Орбитальная, 54";"65, 63";NA;NA;"65, 63, 29, 11";47,30116;39,71963;430542,453877974;2204540,23845312;2;0;0;4;6;33
"10371";"65";249,193852995349;"ул. Орбитальная, 42";"65, 63";NA;NA;"65, 63, 29, 11";47,30063;39,7146;430489,712054111;2204158,8797851;2;0;0;4;6;31
"2222";"65";506,553594285944;"Дом детского творчества";"65, 63";NA;NA;"65, 63, 29, 11";47,29874;39,71228;430282,451214602;2203979,99848069;2;0;0;4;6;4
"5392";"65";212,620227414612;"пл. Королева";"92a, 65, 63, 18л";NA;"6";"83, 65, 63, 56, 44, 25, 11";47,29391;39,71387;429743,518543878;2204091,50313387;4;0;1;7;12;9
"11782";"65";291,855206468818;"Шаталова";"63, 18л, 92a, 65";NA;"6";"83, 65, 63, 56, 44, 25, 11";47,29079;39,71461;429395,743052583;2204141,82795159;4;0;1;7;12;47
"1433";"65";344,94915416927;"бул. Комарова";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,28809;39,71482;429095,313784413;2204152,82748088;6;0;1;8;15;2
"5833";"65";424,408207884451;"Поликлиника №16";"92a, 78, 65, 63, 33, 18л";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,2851;39,71588;428761,598286398;2204227,60594833;6;0;1;8;15;14
"7766";"65";766,115552615599;"Северный рынок";"92a, 21, 33, 45, 47, 63, 65, 77, 78, 18л";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,28091;39,71683;428294,610173732;2204291,9044413;10;0;1;10;21;16
"9196";"65";318,186849317265;"ул. Евдокимова";"92a, 21, 33, 45, 47, 63, 65, 77, 78, 18л";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27409;39,71855;427534,289932214;2204409,73043114;10;0;1;10;21;23
"11088";"65";498,978224812249;"ул. Фурмановская";"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 83, 90, 18п, 90а";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21";47,27054;39,71999;427137,855531933;2204512,29266777;14;0;1;12;27;43
"10228";"65";155,576750919637;"ул. Нариманова";"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21";47,26617;39,72146;426650,22397021;2204615,66480817;14;0;1;12;27;30
"10209";"65";536,043804817289;"ул. Нариманова";"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90";NA;"6";"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77";47,26493;39,72051;426513,532179374;2204541,53999504;15;0;1;12;28;29
"8269";"65";440,465422259162;"ТРЦ ""Горизонт""";"92a, 18п, 21, 22, 33, 45, 46, 47, 63, 65, 77, 83, 2, 90а, 90";NA;"6";"21, 25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92";47,25983;39,7177;425949,993277756;2204319,68303993;15;0;1;12;28;18
"8955";"65";173,886478937099;"ул. Герасименко";"65, 18л, 33, 46, 63, 77, 78, 90, 90а, 92a, 47";NA;"6";"63, 65, 25, 47, 56, 92, 83, 77, 66";47,25606;39,71593;425533,043862274;2204178,9089394;11;0;1;9;21;22
"8946";"65";506,601971957443;"ул. Герасименко";"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83";NA;"6";"45, 56, 63, 65, 66, 77, 83, 92, 25";47,25467;39,71488;425379,804506779;2204096,92058985;10;0;1;9;20;21
"5435";"65";183,188429835169;"пл. Ленина";"92a, 46, 47, 63, 65, 77, 78, 90, 90а, 18л, 33";NA;"6";"47, 56, 63, 65, 66, 77, 83, 92, 25";47,25032;39,71291;424898,626247647;2203939,92903956;11;0;1;9;21;12
"5429";"65";286,451146825411;"пл. Ленина";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,24868;39,71271;424716,548171288;2203921,81909029;13;0;1;7;21;11
"11067";"65";730,945363576955;"ул. Турмалиновская";"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78";NA;"6";"25, 47, 49, 65, 77, 83, 92";47,24589;39,71315;424405,831424119;2203950,07643592;14;0;1;7;22;41
"3749";"65";498,725637373487;"Общежитие РИСИ";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,23885;39,71336;423622,911349254;2203953,23223702;13;0;1;7;21;7
"11567";"65";246,244647204803;"ЦГБ";"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78";NA;"6";"25, 47, 49, 65, 77, 83, 92";47,23382;39,71394;423062,994607226;2203988,04778962;14;0;1;7;22;45
"9669";"65";333,599433162916;"ул. Лермонтовская";"77, 5, 22, 33, 42, 42а, 45, 46, 1, 65, 83, 92a, 49";NA;"6";"45, 49, 65, 77, 83, 92";47,2307;39,71498;422714,853127496;2204061,15981958;13;0;1;6;20;25
"9817";"65";397,7006945924;"ул. М. Горького";"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78";NA;"6";"47, 49, 65, 77, 83, 92";47,22668;39,71704;422265,402809142;2204209,90318717;14;0;1;6;21;28
"8639";"65";168,13368313904;"ул. Б. Садовая";"83, 22, 33, 42, 42а, 45, 46, 49, 5, 77, 1, 92a, 65";NA;"6";"45, 49, 65, 77, 83, 92";47,2232;39,71823;421877,058286447;2204293,75186761;13;0;1;6;20;20
"5547";"65";187,570299705484;"пл. Советов";"99, 92a, 90а, 90, 78, 77, 65, 58, 47, 46, 35а, 35, 33, 1";NA;"6";NA;47,22181;39,7191;421721,459709701;2204357,13961722;14;0;1;0;15;13
"10962";"65";549,86144685094;"ул. Темерницкая";"92a, 77, 65, 46, 1";NA;"6";"92, 83, 65";47,22014;39,71877;421536,205649529;2204329,13692748;5;0;1;3;9;39
"11601";"65";NA;"Центральный рынок";"90а, 90, 65, 47";NA;"6";"65";47,21811;39,71214;421318,683584247;2203823,29351268;4;0;1;1;6;46
"345";"67";518,473180199614;"мкр. Левенцовский";"71, 67";NA;NA;NA;47,23221;39,59286;423040,301014985;2194816,43843983;2;0;0;0;2;13
"231";"67";156,065164888064;"Еременко, 97/29";"71, 67";NA;NA;NA;47,23245;39,59971;423057,76044038;2195335,62208945;2;0;0;0;2;9
"6451";"67";470,986659401222;"пр. Маршала Жукова/Еременко";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23216;39,60173;423022,809498725;2195488,01326895;3;0;0;5;8;40
"8241";"67";188,730564222126;"Торговый центр";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23241;39,60795;423042,280475854;2195959,50805538;3;0;0;5;8;52
"8231";"67";342,070759397552;"Торговый центр";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23212;39,61041;423006,759256181;2196145,2214958;3;0;0;5;8;51
"990";"67";395,33134157498;"ул. Малиновского";"71, 67";NA;NA;"73, 67, 56, 48";47,2324;39,61507;423031,688417213;2196498,64276912;2;0;0;4;6;70
"1122";"67";370,626435743732;"ул. Шишкина";"96, 94, 71, 67";NA;NA;"96, 94, 73, 71, 67, 56, 48, 10";47,23231;39,62086;423014,009706111;2196936,90962302;4;0;0;8;12;77
"9421";"67";242,853656968852;"ул. Карпатская";"96, 94, 71, 67";NA;NA;"48, 10, 96, 94, 73, 71, 67, 56";47,23233;39,62634;423009,000820606;2197351,91624351;4;0;0;8;12;64
"9331";"67";52,5930379750483;"ул. Зорге";"96, 94, 71, 67";NA;NA;"96, 94, 93, 73, 71, 67, 25, 23, 20, 10";47,23131;39,62918;422891,867695632;2197565,00434867;4;0;0;10;14;63
"9231";"67";387,484718893948;"ул. Ерёменко";"96, 94, 71, 67";NA;NA;"96, 94, 93, 73, 71, 67, 25, 23, 20, 10";47,23141;39,62986;422902,091454567;2197616,6905651;4;0;0;10;14;61
"319";"67";435,024431359293;"Магазин";"96, 94, 71, 67";NA;NA;"96, 94, 93, 73, 71, 67, 25, 23, 20, 10";47,2275;39,62985;422467,418383483;2197608,39247933;4;0;0;10;14;10
"5121";"67";359,147705516714;"пл. 339-й Стрелковой дивизии";"94, 26, 71, 96, 67";NA;NA;"23, 20, 10, 25, 59, 40, 67, 52, 96, 94, 93, 73, 71";47,22329;39,63034;421998,73699322;2197637,38470876;5;0;0;13;18;24
"9591";"67";388,115363377321;"ул. Кустанайская";"71, 67, 26, 94, 96";NA;NA;"71, 10, 20, 23, 25, 40, 52, 67, 73, 93, 94, 96, 59";47,21999;39,63201;421629,674939993;2197757,51199827;5;0;0;13;18;68
"11351";"67";326,49777504717;"Университет";"96, 26, 67, 71, 94";NA;NA;"25, 23, 20, 71, 40, 73, 52, 59, 67, 96, 94, 93, 10";47,21574;39,63408;421154,47773908;2197906,12783539;5;0;0;13;18;80
"9321";"67";98,313017198683;"ул. Зорге";"67, 71, 94, 96, 26";NA;NA;"40, 10, 20, 25, 96, 52, 59, 67, 71, 73, 93, 94, 23";47,21287;39,63497;420834,246932334;2197968,03051949;5;0;0;13;18;62
"6593";"67";252,103464100858;"пр. Стачки/ул. Зорге";"71, 67, 64, 26, 16";NA;NA;"71, 67, 59, 52, 40, 16";47,21234;39,63601;420773,96479678;2198045,79517227;5;0;0;6;11;42
"11833";"67";339,568206219479;"Школа";"71, 67, 64, 26, 16";NA;NA;"71, 67, 59, 52, 40, 16";47,21229;39,63981;420763,443555957;2198333,55923634;5;0;0;6;11;81
"5643";"67";293,29938524974;"пл. Тружеников";"71, 67, 64, 26, 16";NA;"8";"71, 67, 59, 52, 40, 16";47,21234;39,6443;420763,156543434;2198673,78400333;5;0;1;6;12;33
"5657";"67";247,293089578561;"пл. Тружеников";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21202;39,64815;420722,584455088;2198964,82282915;10;0;1;10;21;34
"1907";"67";112,624828481219;"Глазная клиника";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21205;39,65142;420721,686874218;2199212,59222768;10;0;1;10;21;7
"8567";"67";269,95917157843;"ул. 6-я Кольцевая";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21185;39,65288;420697,565829289;2199322,81258063;10;0;1;10;21;56
"8477";"67";284,345388787944;"ул. 2-я Кольцевая";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21156;39,6582;420658,469132653;2199725,27275567;10;0;1;10;21;55
"10028";"67";180,852531788183;"ул. Международная";"98, 16, 26, 34, 34а, 41, 57, 64, 67, 15, 71";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21131;39,6634;420624,000548986;2200118,72210609;11;0;1;10;22;72
"8258";"67";117,758010720282;"Тренёва";"41, 34а, 34, 26, 16, 15, 67, 71, 98, 57, 64";NA;"8";"67, 16, 34, 40, 44, 52, 59, 71, 98, 55";47,21137;39,66579;420627,611598386;2200299,88700912;11;0;1;10;22;53
"9547";"67";299,524907496268;"ул. Кулагина";"64, 57, 34а, 34, 26, 16, 15, 98, 67, 71";NA;"12";"98, 16, 34, 40, 44, 52, 55, 59, 71, 67";47,21114;39,66731;420600,09908105;2200414,60194228;10;0;1;10;21;66
"5298";"67";458,517065868355;"пл. Дружинников";"98, 16, 26, 34, 34а, 41, 57, 64, 67, 15, 71";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21108;39,67288;420586,328584814;2200836,44168231;11;0;1;10;22;25
"8659";"67";435,512029889256;"ул. Бабушкина";"15, 98, 4, 16, 26, 34, 41, 57, 64, 67, 71, 34а";NA;"12, 8";"4, 40, 44, 52, 55, 59, 67, 16, 98, 34, 71";47,2111;39,68015;420579,330210417;2201387,21368081;12;0;2;11;25;58
"5069";"67";696,486599185142;"Переходной мост";"64, 4, 15, 16, 26, 34, 34а, 57, 67, 98, 41, 71";NA;"12, 8";"40, 71, 98, 55, 44, 34, 16, 67, 4, 59, 52";47,21153;39,68697;420618,530143072;2201904,65302555;12;0;2;11;25;21
"5559";"67";368,842822486432;"пл. Стачки 1902 года";"4, 98, 15, 16, 26, 34, 41, 57, 64, 67, 71, 34а";NA;"12, 8";"4, 34, 40, 44, 48, 52, 55, 59, 8, 71, 16, 98, 67";47,21383;39,69583;420863,117046191;2202580,05046731;12;0;2;13;27;29
"6751";"67";66,1879239791637;"Пригородный ЖДВ";"98, 67, 39";NA;NA;"98, 67, 59, 55, 52, 40";47,21714;39,69605;421230,82446873;2202602,78561992;3;0;0;6;9;49
"862";"67";246,905856711912;"ул. Б. Садовая";"98, 75, 67";NA;NA;NA;47,21765;39,6965;421286,960498539;2202637,80622164;3;0;0;0;3;57
"4004";"67";393,398634049772;"пер. Братский";"98, 80, 75, 70, 67, 33, 7, 3а, 3";NA;"22, 9, 2, 1";"20";47,21871;39,70129;421398,83201819;2203002,56150573;9;0;4;1;14;14
"6174";"67";191,728084641497;"пр. Буденновский";"98, 80, 70, 67, 33, 7, 3а, 3";NA;"22, 9, 2, 1";NA;47,21984;39,70622;421518,334420981;2203378,03367013;8;0;4;0;12;36
"6163";"67";402,059801230814;"пр. Буденновский";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";NA;47,22023;39,70869;421558,633023869;2203565,82474383;7;0;4;0;11;35
"4793";"67";291,123399580576;"пер. Семашко";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";NA;47,22134;39,71379;421675,737964528;2203954,11405666;7;0;4;0;11;19
"6283";"67";461,382549158693;"пр. Ворошиловский";"98, 80, 70, 67, 7, 3а, 3";NA;NA;NA;47,22218;39,71774;421764,263516324;2204254,80138313;7;0;0;0;7;38
"6623";"67";285,271945633852;"пр. Чехова";"98, 80, 70, 67, 7, 3а, 3";NA;"2, 1, 22, 9";NA;47,22362;39,72452;421916,04644913;2204770,89267429;7;0;4;0;11;43
"4933";"67";301,309381602775;"пер. Университетский";"3, 98, 80, 70, 67, 7, 3а";NA;"22, 9, 2, 1";NA;47,22445;39,72809;422003,964414686;2205042,75709963;7;0;4;0;11;20
"6323";"67";403,019116391576;"пр. Кировский";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";NA;47,22515;39,73194;422077,102132302;2205335,58695651;7;0;4;0;11;39
"4333";"67";173,784062666315;"пер. Крепостной";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";NA;47,22631;39,73699;422199,941587269;2205720,10631183;7;0;4;0;11;16
"4483";"67";365,467522141179;"пер. Нахичеванский";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";NA;47,22663;39,73924;422232,797609248;2205891,07256008;7;0;4;0;11;17
"5603";"67";288,989588275828;"пл. Театральная";"80, 70, 67, 7, 3а, 3, 98";NA;"22, 9, 2, 1";"98, 80";47,22764;39,74384;422339,538220136;2206241,2255552;7;0;4;2;13;32
"5593";"67";352,211429780154;"пл. Театральная";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";"98, 80, 55";47,22774;39,74766;422346,066906287;2206530,69409318;7;0;4;3;14;31
"223";"67";59,7879205178396;"1-я линия";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";"98, 80";47,22856;39,75216;422431,841737296;2206872,9215532;7;0;4;2;13;3
"3710";"67";322,594091587437;"2-я линия";"98, 80, 70, 67, 7";NA;"22, 9, 2, 1";NA;47,22881;39,75286;422458,798816807;2206926,37067679;5;0;4;0;9;4
"51";"67";81,2588047898321;"14-я линия";"98, 80, 70, 67, 7";NA;"22, 9, 2, 1";NA;47,22959;39,75697;422540,613622106;2207238,98137838;5;0;4;0;9;2
"33";"67";340,820880402588;"13-я линия";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";"98, 80";47,22966;39,75804;422547,122672904;2207320,13283216;7;0;4;2;13;1
"5323";"67";579,888791872679;"пл. К. Маркса";"98, 67, 7, 3а, 3";NA;"9, 1";"95, 79, 19";47,23136;39,76198;422731,439231257;2207621,46038836;5;0;2;3;10;27
"11174";"67";335,945225048983;"ул. Ченцова";"98, 67, 54, 7, 3а, 3";NA;"9, 1";"95, 79, 66, 24, 19";47,23705;39,75931;423367,184857528;2207429,19744479;6;0;2;5;13;76
