field_1,route_n,next_stop_,name,bus,tram,trolley,minibus,lat,lon,Широта.(МС,Долгота.(М,n_bus,n_tram,n_trolley,n_minibus,n_all,NA,name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,name_3,place,name_en,name_ru,boundary,cladr_code,population,addr_regio,admin_leve,addr_count,addr_distr,addr_postc,landuse,addr_city,source,wikipedia,populati_1,fixme,cladr_name,cladr_suff,note,oktmo_user,old_name,official_s,is_in_city,website,descriptio_2,name_udm,is_in,source_url,name_de,name_lt,start_date,name_os,source_ref,name_uk,contact_we,official_n,pop,denspop
950,3,"280,348738744933",ул. Конституционная,3,NA,NA,NA,47.26932,39.77931,426931.19967,2208998.93496,1,0,0,0,1,44,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
837,3,"227,652708583872",ул. 12-го Декабря,3,NA,NA,NA,47.26660,39.77787,426630.48963,2208885.29275,1,0,0,0,1,41,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1126,3,"598,082138089389",ул. Щербакова,"42а, 42, 36, 35а, 35, 3а, 3",NA,NA,"59, 58, 24",47.26391,39.77607,426333.53873,2208744.44663,7,0,0,3,10,51,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
205,3,"447,65889493133",Детский комбинат,"96, 3а, 3, 28, 35, 35а, 36, 42, 42а, 54, 14, 89, 18л",NA,NA,"24, 29, 30, 58, 59, 63, 79, 96, 14",47.26131,39.76879,426053.04176,2208188.99877,13,0,0,9,22,8,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
179,3,"213,373916456177",Главная проходная РСМ,"89, 3а, 14, 18л, 28, 35, 35а, 36, 42, 3, 54, 96, 42а",NA,NA,"96, 14, 24, 29, 30, 58, 59, 63, 79",47.25797,39.76549,425685.61588,2207933.44585,13,0,0,9,22,5,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
883,3,"219,439791351525",ул. Веры Пановой,"98, 67, 54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25659,39.76745,425529.88110,2208079.40204,6,0,2,7,15,43,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1078,3,"182,441160032615",ул. Сержантова,"54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25463,39.76776,425311.61450,2208099.46956,4,0,2,7,13,48,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
779,3,"309,464543680213",Сельмаш,"98, 67, 54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25445,39.76536,425294.43744,2207917.49482,6,0,2,7,15,39,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
842,3,"150,66952800755",ул. 1-й Конной Армии,"54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25169,39.76487,424988.17700,2207875.61159,4,0,2,7,13,42,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
647,3,"79,9393330297385",пр. Сельмаш,"54, 3а, 3",NA,5,"79, 66, 59, 40, 29, 24, 19",47.24390,39.76541,424121.49514,2207902.96485,3,0,1,7,11,30,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
671,3,"289,613222819833",Пригородный автовокзал,"3, 54, 67, 98, 3а, 7",NA,"1, 5, 9","67, 19, 24, 29, 40, 52, 66, 79, 88, 93, 95, 59",47.24322,39.76507,424046.29901,2207876.04347,6,0,3,12,21,36,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
670,3,"334,602914210588",Пригородный автовокзал,"3а, 7, 54, 67, 98, 3",NA,"9, 1, 5","59, 19, 24, 29, 52, 66, 67, 79, 88, 93, 95, 40",47.24182,39.76184,423894.48019,2207629.06666,6,0,3,12,21,35,Верхняя Нахичевань,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
666,3,"335,945225048983",пр. Шолохова,"98, 67, 54, 7, 3а, 3",NA,"9, 1","66, 24, 19, 95, 79",47.23995,39.75808,423691.05013,2207341.12853,6,0,2,5,13,33,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
1116,3,"451,083831442164",ул. Ченцова,"98, 67, 54, 7, 3а, 3",NA,"9, 1","95, 79, 66, 24, 19",47.23631,39.75959,423284.58385,2207449.10788,6,0,2,5,13,49,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
532,3,"352,868398784235",пл. К. Маркса,"98, 67, 7, 3а, 3",NA,"9, 1","95, 79, 19",47.23136,39.76198,422731.43923,2207621.46039,5,0,2,3,10,21,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
3,3,"461,048579616709",13-я линия,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80",47.22966,39.75804,422547.12267,2207320.13283,7,0,4,2,13,1,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
22,3,"141,470878099424",1-я линия,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80",47.22856,39.75216,422431.84174,2206872.92155,7,0,4,2,13,2,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
149,3,"173,026249066905",Верхненольная,"3а, 3",NA,NA,"98, 80",47.22861,39.75029,422439.63673,2206731.39483,2,0,0,2,4,4,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
38,3,"348,378114611346",2-я линия,"3а, 3",NA,NA,"98, 80",47.23015,39.75060,422610.47273,2206757.57607,2,0,0,2,4,3,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
559,3,"288,989588275828",пл. Театральная,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80, 55",47.22774,39.74766,422346.06691,2206530.69409,7,0,4,3,14,23,Театральный спуск и площадь,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
560,3,"365,467522141179",пл. Театральная,"80, 70, 67, 7, 3а, 3, 98",NA,"22, 9, 2, 1","98, 80",47.22764,39.74384,422339.53822,2206241.22556,7,0,4,2,13,24,Театральный спуск и площадь,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
448,3,"173,784062666315",пер. Нахичеванский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22663,39.73924,422232.79761,2205891.07256,7,0,4,0,11,17,Театральный спуск и площадь,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
433,3,"403,019116391576",пер. Крепостной,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22631,39.73699,422199.94159,2205720.10631,7,0,4,0,11,16,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
632,3,"301,309381602775",пр. Кировский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22515,39.73194,422077.10213,2205335.58696,7,0,4,0,11,29,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
493,3,"285,271945633852",пер. Университетский,"3, 98, 80, 70, 67, 7, 3а",NA,"22, 9, 2, 1",NA,47.22445,39.72809,422003.96441,2205042.75710,7,0,4,0,11,20,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
663,3,"461,382549158693",пр. Чехова,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22351,39.72352,421905.03972,2204694.95854,7,0,4,0,11,32,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
625,3,"291,123399580576",пр. Ворошиловский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22225,39.71740,421772.46335,2204229.17647,8,0,4,0,12,27,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
478,3,"402,059801230814",пер. Семашко,"3, 98, 80, 70, 67, 33, 7, 3а",NA,"22, 9, 2, 1",NA,47.22146,39.71369,421689.20196,2203946.75713,8,0,4,0,12,18,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
616,3,"191,728084641497",пр. Буденновский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22023,39.70869,421558.63302,2203565.82474,7,0,4,0,11,25,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
617,3,"393,398634049772",пр. Буденновский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.21984,39.70622,421518.33442,2203378.03367,8,0,4,0,12,26,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
401,3,"356,369686669254",пер. Братский,"98, 80, 75, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.21846,39.69954,421373.21796,2202869.55290,9,0,4,0,13,15,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
673,3,"227,491312577056",Пригородный ЖДВ,"3а, 7, 31, 33, 39, 70, 80, 3",NA,"22, 1, 2, 9","55, 20, 38, 52, 58, 59, 67, 78, 90, 98, 99, 40",47.21788,39.69462,421314.88022,2202495.82763,8,0,4,12,24,38,ЦЕНТР,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
182,3,"123,093537538163",Главный автовокзал,"33, 3",NA,"22, 9, 1","78, 20",47.21979,39.69355,421528.55958,2202418.29033,2,0,3,2,7,6,ЦЕНТР,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
186,3,NA,Главный ЖДВ,"39, 31, 3а, 3",NA,NA,"58, 20",47.21990,39.69193,421542.81797,2202295.79054,4,0,0,2,6,7,ЦЕНТР,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
366,3а,"229,561654633972",Областная туб. больница,"36, 28, 3а",NA,NA,"92, 90, 44",47.29033,39.78390,429261.62043,2209382.20518,3,0,0,3,6,15,Каскадная,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
723,3а,"698,337681976547",Рощинская,"69, 42а, 35а, 35, 3а",NA,NA,NA,47.29855,39.78532,430173.82433,2209503.66327,5,0,0,0,5,49,Каскадная,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
94,3а,"744,460470015687",Аптека,"69, 42а, 35а, 35, 3а",NA,NA,NA,47.29528,39.80372,429789.05556,2210889.75328,5,0,0,0,5,5,Каскадная,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
373,3а,"380,668864267704",Общежитие,"69a, 42а, 42, 35а, 35, 3а",NA,NA,"59, 58, 24",47.28379,39.80083,428514.97143,2210651.78991,6,0,0,3,9,17,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
759,3а,"514,754848847132",Сады,"35, 3а, 42а, 42",NA,NA,"93, 59, 58, 24",47.27781,39.80283,427847.85488,2210793.02469,4,0,0,4,8,54,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1054,3а,"172,857923305107",ул. Панфиловцев,"42а, 42, 35а, 35, 3а",NA,NA,59,47.27327,39.80005,427346.31194,2210575.03047,5,0,0,1,6,67,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
970,3а,"280,615941483964",ул. Лесозащитная,"42а, 42, 35а, 35, 3а",NA,NA,"59, 58, 24",47.27163,39.79888,427165.33034,2210483.73133,5,0,0,3,8,62,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
491,3а,"335,128764575889",пер. Туапсинский,"42а, 42, 35а, 35, 3а",NA,NA,"59, 24",47.26910,39.79639,426886.92476,2210291.03517,5,0,0,2,7,24,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1189,3а,"219,571840342894",Школа,"42а, 42, 35а, 35, 3а",NA,NA,"59, 24",47.27073,39.79247,427072.66180,2209997.16856,5,0,0,2,7,75,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
940,3а,"411,012931540788",ул. Камская,"42а, 42, 36, 35а, 35, 28, 3а",NA,NA,"59, 58, 24",47.26989,39.78955,426982.65432,2209774.78325,7,0,0,3,10,60,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
608,3а,"530,67300418756",пр. 20-летия Октября,"42а, 42, 36, 35а, 35, 3а",NA,NA,"59, 58, 24",47.26706,39.78612,426672.01097,2209510.40132,6,0,0,3,9,32,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1014,3а,"278,88972965085",ул. Молодежная,"42, 35, 3а",NA,NA,NA,47.26487,39.77948,426436.27611,2209004.16104,3,0,0,0,3,65,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
11261,3а,"598,082138089389",ул. Щербакова,"42а, 42, 36, 35а, 35, 3а, 3",NA,NA,"59, 58, 24",47.26391,39.77607,426333.53873,2208744.44663,7,0,0,3,10,71,Орджоникидзе,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
2051,3а,"447,65889493133",Детский комбинат,"96, 3а, 3, 28, 35, 35а, 36, 42, 42а, 54, 14, 89, 18л",NA,NA,"24, 29, 30, 58, 59, 63, 79, 96, 14",47.26131,39.76879,426053.04176,2208188.99877,13,0,0,9,22,10,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1791,3а,"213,373916456177",Главная проходная РСМ,"89, 3а, 14, 18л, 28, 35, 35а, 36, 42, 3, 54, 96, 42а",NA,NA,"96, 14, 24, 29, 30, 58, 59, 63, 79",47.25797,39.76549,425685.61588,2207933.44585,13,0,0,9,22,7,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
8831,3а,"219,439791351525",ул. Веры Пановой,"98, 67, 54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25659,39.76745,425529.88110,2208079.40204,6,0,2,7,15,59,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
10781,3а,"182,441160032615",ул. Сержантова,"54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25463,39.76776,425311.61450,2208099.46956,4,0,2,7,13,68,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
7791,3а,"309,464543680213",Сельмаш,"98, 67, 54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25445,39.76536,425294.43744,2207917.49482,6,0,2,7,15,56,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
8421,3а,"150,66952800755",ул. 1-й Конной Армии,"54, 11, 3а, 3",NA,"5, 1","79, 66, 59, 40, 29, 24, 19",47.25169,39.76487,424988.17700,2207875.61159,4,0,2,7,13,58,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
