"";"route_n";"next_stop_dist";"name";"bus";"tram";"trolley";"minibus";"lat";"lon";"Широта.(МСК-61)";"Долгота.(МСК-61)";"n_bus";"n_tram";"n_trolley";"n_minibus";"n_all";"NA"
"10015";"55";284,3454;"ул. Международная";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21159;39,66196;420657;2200010;10;0;1;10;21;93
"8465";"55";269,9592;"ул. 2-я Кольцевая";"41, 16, 26, 34а, 57, 64, 67, 71, 98, 34";NA;"8";"44, 16, 52, 34, 40, 98, 71, 67, 59, 55";47,21184;39,65645;420691,8;2199593;10;0;1;10;21;81
"8565";"55";112,6248;"ул. 6-я Кольцевая";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21185;39,65288;420697,6;2199323;10;0;1;10;21;83
"1905";"55";247,2931;"Глазная клиника";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21205;39,65142;420721,7;2199213;10;0;1;10;21;18
"5655";"55";302,8383;"пл. Тружеников";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21202;39,64815;420722,6;2198965;10;0;1;10;21;51
"546";"55";427,4792;"пл. Мичурина";NA;NA;NA;"55";47,21448;39,64644;420998,3;2198840;0;0;0;1;1;47
"998";"55";339,037;"ул. Манежная";NA;NA;NA;"55";47,21831;39,64603;421424,6;2198816;0;0;0;1;1;92
"1101";"55";252,9792;"ул. Толмачева";NA;NA;NA;"55";47,22134;39,64439;421763,6;2198698;0;0;0;1;1;98
"872";"55";323,868;"ул. Благодатная";NA;NA;NA;"55";47,2235;39,64335;422005,1;2198623;0;0;0;1;1;86
"1120";"55";232,0526;"ул. Чукотская";NA;NA;NA;"55";47,22644;39,64194;422333,8;2198522;0;0;0;1;1;100
"686";"55";506,1449;"Радуга";NA;NA;NA;"55";47,22918;39,64083;422639,8;2198443;0;0;0;1;1;71
"5266";"55";348,6145;"пл. Дорожных строителей";"6";NA;NA;"93, 56, 55, 52, 48, 25, 23, 20, 6";47,23359;39,6392;423132,2;2198328;1;0;0;9;10;44
"9786";"55";365,7749;"ул. Львовская";"6";NA;NA;"93, 56, 55, 52, 48, 25, 23, 20, 6";47,23242;39,63445;423008,4;2197966;1;0;0;9;10;88
"10852";"55";376,4249;"ул. Содружества";"6";NA;NA;"55, 52, 6";47,22915;39,6334;422646,2;2197880;1;0;0;3;4;97
"3342";"55";289,6219;"Магазин ""Автозапчасти""";"6";NA;NA;"55, 52, 6";47,2252;39,63122;422209,9;2197708;1;0;0;3;4;28
"797";"55";301,716;"Автостоянка";"26, 6";NA;NA;"59, 55, 40, 6";47,2249;39,62698;422182,1;2197386;2;0;0;4;6;12
"2032";"55";342,5093;"Детская областная больница";"26, 6";NA;NA;"59, 55, 40, 6";47,22517;39,62254;422218;2197050;2;0;0;4;6;19
"3632";"55";599,21;"Областная больница";"26, 6";NA;NA;"59, 55, 40, 6";47,22502;39,61799;422207,4;2196705;2;0;0;4;6;30
"9932";"55";408,0182;"ул. Малиновского, 70";"26";NA;NA;"59, 56, 55, 40, 16";47,22911;39,61349;422668;2196373;1;0;0;5;6;91
"8231";"55";188,7306;"Торговый центр";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23212;39,61041;423006,8;2196145;3;0;0;5;8;78
"8241";"55";470,9867;"Торговый центр";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23241;39,60795;423042,3;2195960;3;0;0;5;8;79
"6451";"55";199,2286;"пр. Маршала Жукова/Еременко";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23216;39,60173;423022,8;2195488;3;0;0;5;8;64
"6431";"55";343,1299;"пр. Маршала Жукова";"26";NA;NA;"73, 67, 59, 55, 48";47,23406;39,60106;423234,9;2195441;1;0;0;5;6;62
"820";"55";NA;"ТК Лента";NA;NA;NA;"73, 55";47,23676;39,59887;423538;2195281;0;0;0;2;2;77
"1975";"56";163,929;"ГПЗ-10";"4";NA;NA;"56, 34, 25, 23, 8, 4";47,1996;39,61269;419388,4;2196254;1;0;0;6;7;5
"2005";"56";282,7677;"ГПЗ-10";"34, 34а, 57, 94, 96, 32";NA;"12";"34, 20, 25, 44, 56, 73, 93, 94, 96, 98, 23";47,20091;39,61368;419532,7;2196332;6;0;1;11;18;6
"8494";"56";381,9126;"ул. 2-я Краснодарская";"34, 57, 94, 96, 98, 32";NA;"8";"34, 20, 25, 56, 73, 93, 94, 96, 98, 23";47,20352;39,61337;419823,3;2196314;6;0;1;10;17;47
"11504";"56";476,565;"Хладокомбинат";"34, 57, 94, 96, 98, 32";NA;"8";"34, 20, 25, 56, 73, 93, 94, 96, 98, 23";47,20717;39,61353;420228,8;2196333;6;0;1;10;17;89
"6512";"56";382,096;"пр. Стачки";NA;NA;NA;"56, 40, 16";47,21228;39,61381;420796,6;2196364;0;0;0;3;3;30
"11482";"56";26,48783;"Фруктовый сад";NA;NA;NA;"56, 40, 16";47,21571;39,61362;421178,1;2196356;0;0;0;3;3;87
"3402";"56";734,7307;"Магазин ""Олимп""";NA;NA;NA;"56, 40, 16";47,21572;39,61327;421179,7;2196330;0;0;0;3;3;11
"2972";"56";160,0534;"КПС";NA;NA;NA;"56, 40, 16";47,22231;39,61381;421911,6;2196384;0;0;0;3;3;10
"2962";"56";597,8335;"КПС";NA;NA;NA;"56, 40, 16";47,22374;39,61359;422070,9;2196370;0;0;0;3;3;9
"9923";"56";291,8026;"ул. Малиновского, 70";"26";NA;NA;"59, 56, 55, 40, 16";47,22971;39,6141;422733,9;2196420;1;0;0;5;6;72
"9901";"56";395,3313;"ул. Малиновского";"71, 67";NA;NA;"73, 67, 56, 48";47,2324;39,61507;423031,7;2196499;2;0;0;4;6;71
"11222";"56";370,6264;"ул. Шишкина";"96, 94, 71, 67";NA;NA;"96, 94, 73, 71, 67, 56, 48, 10";47,23231;39,62086;423014;2196937;4;0;0;8;12;85
"9422";"56";613,1078;"ул. Карпатская";"96, 94, 71, 67";NA;NA;"48, 10, 96, 94, 73, 71, 67, 56";47,23233;39,62634;423009;2197352;4;0;0;8;12;60
"9797";"56";348,6145;"ул. Львовская";"6";NA;NA;"93, 56, 55, 52, 48, 25, 23, 20, 6";47,23263;39,63481;423031,2;2197994;1;0;0;9;10;69
"5267";"56";466,3764;"пл. Дорожных строителей";"6";NA;NA;"93, 56, 55, 52, 48, 25, 23, 20, 6";47,23359;39,6392;423132,2;2198328;1;0;0;9;10;17
"9112";"56";166,1568;"ул. Доватора";"37, 15, 6";NA;NA;"56, 52, 6";47,23713;39,6359;423530,1;2198085;3;0;0;3;6;54
"9151";"56";328,1302;"ул. Доватора";"6";NA;NA;"56, 6";47,23862;39,63577;423695,9;2198078;1;0;0;2;3;55
"10601";"56";222,661;"ул. Попова";"6";NA;NA;"56, 6";47,24053;39,63912;423903,9;2198335;1;0;0;2;3;79
"9611";"56";404,8309;"ул. Лазо";"6";NA;NA;"56, 6";47,24211;39,64227;424075,4;2198577;1;0;0;2;3;63
"9761";"56";461,4729;"ул. Литовская";"6";NA;NA;"56, 6";47,2447;39,64688;424357,4;2198931;1;0;0;2;3;66
"3431";"56";239,4932;"Мемориал";"6";NA;NA;"56, 6";47,24684;39,65211;424588,5;2199331;1;0;0;2;3;12
"6781";"56";821,999;"Путепровод";"6";NA;NA;"56, 6";47,24725;39,65526;424630;2199570;1;0;0;2;3;33
"811";"56";417,836;"Автостоянка";"6";NA;NA;"56";47,24683;39,66639;424569;2200412;1;0;0;1;2;2
"2571";"56";247,4439;"Зоопарк";"6";NA;NA;"56, 6";47,24707;39,67315;424587,1;2200924;1;0;0;2;3;7
"5801";"56";452,067;"Поликлиника";"6";NA;NA;"56, 6";47,24642;39,67679;424510,2;2201198;1;0;0;2;3;23
"4061";"56";419,273;"пер. Дальний";"17, 6";NA;NA;"56, 6";47,25041;39,67949;424950,4;2201410;2;0;0;2;4;15
"8591";"56";222,9371;"ул. Артиллерийская";"17, 6";NA;NA;"56, 6";47,25026;39,68507;424926,7;2201832;2;0;0;2;4;48
"10631";"56";508,642;"ул. Профинтерна";"17, 6";NA;NA;"56, 6";47,25012;39,68919;424905,9;2202144;2;0;0;2;4;81
"6901";"56";212,2409;"РГУПС";"17, 6";NA;NA;"56, 6";47,25003;39,69592;424887,5;2202653;2;0;0;2;4;34
"692";"56";134,2109;"РГУПС";"94, 49, 1";NA;NA;"56";47,24981;39,69871;424859,5;2202864;3;0;0;1;4;35
"11922";"56";397,0637;"Школа";"94, 49, 42а, 42, 17, 5, 1";NA;NA;"94, 58, 56, 49, 14";47,24971;39,70048;424846,2;2202998;7;0;0;5;12;92
"3902";"56";351,516;"пер. Ашхабадский";"99, 96, 58, 35а, 35, 17, 1";NA;NA;"96, 58, 56, 49, 14";47,24978;39,70715;424845,7;2203503;7;0;0;5;12;13
"5432";"56";506,602;"пл. Ленина";"92a, 46, 47, 63, 65, 77, 78, 90, 90а, 18л, 33";NA;"6";"47, 56, 63, 65, 66, 77, 83, 92, 25";47,25032;39,71291;424898,6;2203940;11;0;1;9;21;20
"8942";"56";173,8865;"ул. Герасименко";"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83";NA;"6";"45, 56, 63, 65, 66, 77, 83, 92, 25";47,25467;39,71488;425379,8;2204097;10;0;1;9;20;52
"8952";"56";440,4654;"ул. Герасименко";"65, 18л, 33, 46, 63, 77, 78, 90, 90а, 92a, 47";NA;"6";"63, 65, 25, 47, 56, 92, 83, 77, 66";47,25606;39,71593;425533;2204179;11;0;1;9;21;53
"8274";"56";536,0438;"ТРЦ ""Горизонт""";"45, 2, 18л, 21, 33, 46, 47, 63, 65, 78, 90, 90а, 92a, 77, 22";NA;"6";"25, 63, 65, 66, 77, 83, 90, 92, 45, 21, 56, 47";47,26037;39,71823;426009,4;2204361;15;0;1;12;28;45
"10204";"56";155,5768;"ул. Нариманова";"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90";NA;"6";"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77";47,26493;39,72051;426513,5;2204542;15;0;1;12;28;77
"10224";"56";498,9782;"ул. Нариманова";"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21";47,26617;39,72146;426650,2;2204616;14;0;1;12;27;78
"11074";"56";318,1868;"ул. Фурмановская";"92a, 21, 33, 45, 46, 47, 63, 65, 77, 18л, 78";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27162;39,72067;427257,1;2204566;11;0;1;10;22;83
"9205";"56";766,1156;"ул. Евдокимова";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27409;39,71819;427534,7;2204382;10;0;1;11;22;59
"7775";"56";424,4082;"Северный рынок";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,28131;39,71649;428339,5;2204267;10;0;1;11;22;43
"5843";"56";344,9492;"Поликлиника №16";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,28503;39,71554;428754,2;2204202;6;0;1;8;15;25
"1423";"56";291,8552;"бул. Комарова";"92a, 78, 65, 63, 33, 18л";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,2882;39,71521;429107,1;2204183;6;0;1;8;15;3
"11793";"56";212,6202;"Шаталова";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,292;39,71387;429531,2;2204088;6;0;1;8;15;91
"5403";"56";167,5989;"пл. Королева";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,29425;39,71337;429781,9;2204054;6;0;1;8;15;19
"6355";"56";534,3506;"пр. Королева";"92a, 78, 18п";NA;NA;"95, 79, 78, 56, 44, 38, 29, 25, 23";47,29567;39,71509;429937,7;2204187;3;0;0;9;12;28
"8884";"56";453,2564;"ул. Вологодская";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29712;39,72211;430090,3;2204721;5;0;0;9;14;51
"5974";"56";518,4675;"пос. Мясникован";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29582;39,72776;429938,8;2205146;5;0;0;9;14;26
"6984";"56";206,2837;"р-к ""Нижний Темерник""";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29207;39,73245;429516,2;2205494;5;0;0;9;14;39
"7292";"56";369,3823;"Рынок ""Геркулес""";"89, 83, 78, 54, 33";NA;NA;"56, 25, 23, 83, 78";47,29369;39,73466;429693,7;2205664;5;0;0;5;10;41
"9632";"56";311,1744;"ул. Лелюшенко";"83, 78, 54, 33, 89";NA;NA;"83, 78, 56, 25, 23";47,29655;39,73746;430008,2;2205880;5;0;0;5;10;65
"10092";"56";211,739;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29814;39,74085;430180,9;2206140;4;0;0;5;9;76
"10072";"56";384,3846;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29757;39,74367;430114,1;2206352;4;0;0;5;9;74
"6952";"56";398,355;"р-к ""Верхний Темерник""";"89, 83, 78, 69a, 69, 33";NA;NA;"83, 78, 56, 25, 23";47,30112;39,74579;430506,3;2206519;6;0;0;5;11;36
"9162";"56";NA;"ул. Думенко,15";"69a, 69, 54, 35, 22";NA;NA;"83, 78, 56, 25, 23";47,29902;39,75184;430265,5;2206972;5;0;0;5;10;56
"11471";"58";294,3581;"Филиал часового завода ""Витязь""";"69a, 42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,2885;39,80308;429036;2210830;6;0;0;3;9;64
"1261";"58";245,6448;"Березка";"69, 42а, 42, 35а, 35";NA;NA;"59, 58, 24";47,28593;39,8019;428751,7;2210736;5;0;0;3;8;1
"3731";"58";380,6689;"Общежитие";"69a, 42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,28379;39,80083;428515;2210652;6;0;0;3;9;20
"2441";"58";434,0894;"Завод ""Алмаз""";"69a, 42а, 42, 35а, 35, 3а";NA;NA;"95, 93, 59, 58, 24";47,28152;39,8046;428258,3;2210933;6;0;0;5;11;13
"764";"58";259,9892;"Сады";"69a";NA;NA;"95, 58";47,27762;39,80158;427828,2;2210698;1;0;0;2;3;41
"908";"58";556,2061;"ул. Днепропетровская";"69a";NA;NA;"95, 58";47,27835;39,79831;427913,1;2210452;1;0;0;2;3;49
"10531";"58";235,4633;"ул. Панфиловцев";"42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,27353;39,80025;427375;2210591;5;0;0;3;8;58
"9701";"58";280,6159;"ул. Лесозащитная";"42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,27163;39,79888;427165,3;2210484;5;0;0;3;8;52
"4921";"58";350,5022;"пер. Туапсинский";"42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,26951;39,79687;426932;2210328;5;0;0;3;8;26
"11881";"58";214,294;"Школа";"42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,27051;39,79247;427048,2;2209997;5;0;0;3;8;68
"9401";"58";411,0129;"ул. Камская";"42а, 42, 36, 35а, 35, 28, 3а";NA;NA;"59, 58, 24";47,26989;39,78955;426982,7;2209775;7;0;0;3;10;50
"6081";"58";530,673;"пр. 20-летия Октября";"42а, 42, 36, 35а, 35, 3а";NA;NA;"59, 58, 24";47,26706;39,78612;426672;2209510;6;0;0;3;9;36
"10131";"58";212,4102;"ул. Молодежная";"42а, 42, 36, 35а, 35, 3а";NA;NA;"24, 59, 58";47,26505;39,77975;426456;2209025;6;0;0;3;9;57
"11261";"58";598,0821;"ул. Щербакова";"42а, 42, 36, 35а, 35, 3а, 3";NA;NA;"59, 58, 24";47,26391;39,77607;426333,5;2208744;7;0;0;3;10;61
"2054";"58";447,6589;"Детский комбинат";"96, 3а, 3, 28, 35, 35а, 36, 42, 42а, 54, 14, 89, 18л";NA;NA;"24, 29, 30, 58, 59, 63, 79, 96, 14";47,26131;39,76879;426053;2208189;13;0;0;9;22;8
"1794";"58";315,2117;"Главная проходная РСМ";"89, 3а, 14, 18л, 28, 35, 35а, 36, 42, 3, 54, 96, 42а";NA;NA;"96, 14, 24, 29, 30, 58, 59, 63, 79";47,25797;39,76549;425685,6;2207933;13;0;0;9;22;6
"1601";"58";43,4268;"Вокзал ""Сельмаш""";"96, 42а, 42, 35а, 35, 18л";NA;NA;"96, 66, 63, 58, 14";47,25532;39,76402;425392,7;2207818;6;0;0;5;11;5
"7811";"58";877,3874;"Сельмаш";"94, 36, 28, 14";NA;NA;"94, 66, 58, 30";47,25494;39,76415;425350,3;2207827;4;0;0;4;8;42
"5581";"58";255,4697;"пл. Страны Советов";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24929;39,75523;424732,8;2207142;10;0;0;5;15;32
"3961";"58";192,958;"пер. Богучаровский";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24924;39,75185;424731,3;2206886;10;0;0;5;15;25
"5771";"58";191,9076;"Поликлиника";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24896;39,74933;424703,2;2206694;10;0;0;5;15;33
"5781";"58";287,092;"Поликлиника";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24911;39,7468;424722,9;2206503;10;0;0;5;15;34
"8221";"58";258,0233;"Торговое училище";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24905;39,74237;424721,5;2206168;10;0;0;5;15;47
"3281";"58";240,3897;"Магазин";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24905;39,73824;424726,5;2205855;10;0;0;5;15;18
"11901";"58";407,4166;"Школа";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24901;39,73439;424726,7;2205564;10;0;0;5;15;69
"1321";"58";332,7119;"Больница";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,249;39,72889;424732,3;2205147;10;0;0;5;15;3
"3891";"58";332,7989;"пер. Автосборочный";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24936;39,72396;424778,3;2204775;10;0;0;5;15;22
"2131";"58";410,7029;"Дом №111";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24923;39,71938;424769,5;2204428;10;0;0;5;15;10
"5411";"58";165,8604;"пл. Ленина";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24939;39,71395;424794;2204017;10;0;0;5;15;29
"5443";"58";351,516;"пл. Ленина";"99, 96, 58, 35а, 35, 17, 1";NA;NA;"96, 58, 56, 49, 14";47,24969;39,7118;424830;2203855;7;0;0;5;12;30
"3923";"58";397,0637;"пер. Ашхабадский";"94, 49, 42а, 42, 17, 5, 1";NA;NA;"14, 94, 58, 56, 49";47,24956;39,70573;424823;2203395;7;0;0;5;12;24
"11923";"58";290,2965;"Школа";"94, 49, 42а, 42, 17, 5, 1";NA;NA;"94, 58, 56, 49, 14";47,24971;39,70048;424846,2;2202998;7;0;0;5;12;71
"6898";"58";58,20818;"РГУПС";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,24862;39,69699;424729,4;2202732;12;0;0;12;24;39
"11808";"58";1060,568;"Шеболдаева";"6, 5, 2, 27, 42, 42а, 45, 49, 83, 21, 22";NA;NA;"43, 6, 11, 21, 38, 44, 45, 58, 78, 90, 99, 23";47,24811;39,69716;424672,5;2202744;11;0;0;12;23;67
"2928";"58";89,46101;"Комсомольский парк";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,23868;39,69916;423621,6;2202878;12;0;0;12;24;14
"5368";"58";163,1261;"пл. Комсомольская";"51";NA;NA;"99, 90, 78, 58, 45, 44, 43, 38, 23, 21, 11, 6";47,23842;39,70028;423591,3;2202962;1;0;0;12;13;28
"5358";"58";320,1939;"пл. Комсомольская";"78, 6, 21, 27, 35, 35а, 47, 51, 2, 61, 90, 90а, 99, 58";NA;NA;"58, 6, 11, 21, 23, 38, 43, 44, 99, 90, 78, 47";47,23698;39,69988;423431,7;2202929;14;0;0;12;26;27
"10907";"58";378,4426;"ул. Текучева";"21, 99, 90, 90а, 78, 6, 27, 35, 35а, 47, 51, 58, 61, 2";NA;NA;"99, 21, 6, 11, 38, 43, 44, 47, 58, 90, 78";47,23349;39,7015;423041,7;2203045;14;0;0;11;25;59
"9948";"58";498,4065;"ул. Малюгиной";"83, 5, 6, 9, 21, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 21, 38, 43, 44, 45, 58, 78, 90";47,22975;39,70346;422623,5;2203187;15;0;0;12;27;55
"9877";"58";519,8883;"ул. Максима Горького";"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90";47,22512;39,70555;422106,2;2203337;14;0;0;11;25;53
"8617";"58";109,4697;"ул. Б. Садовая";"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90";47,22066;39,70759;421607,8;2203483;14;0;0;11;25;48
"2938";"58";133,2491;"Консерватория";"61, 6, 9, 27, 33, 35, 35а, 47, 51, 2, 60, 75, 90, 90а, 99, 78, 58";NA;NA;"12, 44, 43, 58, 78, 90, 99, 20, 11, 6, 47, 38";47,21968;39,70771;421498,7;2203491;17;0;0;12;29;15
"2236";"58";325,565;"Дом обуви";NA;NA;NA;"99, 90, 78, 58, 45, 44, 43, 38, 11, 6";47,21861;39,7085;421378,8;2203548;0;0;0;10;10;12
"11695";"58";242,4245;"Центральный рынок";NA;NA;NA;"11, 6, 99, 90, 78, 58, 45, 43, 38";47,21567;39,70964;421050,5;2203630;0;0;0;9;9;65
"8162";"58";1242,008;"Супермаркет ""Тихий Дон""";NA;NA;NA;"99, 90, 78, 58, 38, 6";47,21341;39,70967;420799,2;2203628;0;0;0;6;6;44
"6735";"58";303,2;"Пригородный ЖДВ";"3а, 7, 31, 33, 39, 70, 80, 3";NA;"22, 1, 2, 9";"55, 20, 38, 52, 58, 59, 67, 78, 90, 98, 99, 40";47,21788;39,69462;421314,9;2202496;8;0;4;12;24;38
"1861";"58";400,5966;"Главный ЖДВ";"39, 31, 3а, 3";NA;NA;"58, 20";47,2199;39,69193;421542,8;2202296;4;0;0;2;6;7
"3051";"58";424,6664;"Лендворец";"37";NA;NA;"58, 20";47,2202;39,68665;421582,8;2201896;1;0;0;2;3;16
"7871";"58";20,09448;"Сиверса";NA;"10, 7";NA;"58, 20";47,22399;39,68729;422003,3;2201952;0;2;0;2;4;43
"6481";"58";NA;"пр. Сиверса";NA;NA;NA;"58, 20";47,22417;39,68727;422023,4;2201951;0;0;0;2;2;37
"6442";"59";199,2286;"пр. Маршала Жукова";"26";NA;NA;"73, 67, 59, 55, 48";47,23393;39,60134;423220,1;2195462;1;0;0;5;6;57
"6452";"59";470,9867;"пр. Маршала Жукова/Еременко";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23216;39,60173;423022,8;2195488;3;0;0;5;8;58
"8242";"59";188,7306;"Торговый центр";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23241;39,60795;423042,3;2195960;3;0;0;5;8;71
"8232";"59";408,0182;"Торговый центр";"71, 67, 26";NA;NA;"73, 67, 59, 55, 48";47,23212;39,61041;423006,8;2196145;3;0;0;5;8;70
"9924";"59";580,6824;"ул. Малиновского, 70";"26";NA;NA;"59, 56, 55, 40, 16";47,22971;39,6141;422733,9;2196420;1;0;0;5;6;88
"3633";"59";344,3818;"Областная больница";"26, 6";NA;NA;"59, 55, 40, 6";47,22502;39,61799;422207,4;2196705;2;0;0;4;6;27
"2043";"59";301,716;"Детская областная больница";"26, 6";NA;NA;"59, 55, 40, 6";47,22496;39,62299;422194,1;2197084;2;0;0;4;6;19
"785";"59";284,237;"Автостоянка";"6";NA;NA;"59, 55, 6";47,22514;39,62739;422208,3;2197418;1;0;0;3;4;7
"5126";"59";359,1477;"пл. 339-й Стрелковой дивизии";"94, 26, 71, 96, 67";NA;NA;"23, 20, 10, 25, 59, 40, 67, 52, 96, 94, 93, 73, 71";47,22329;39,63034;421998,7;2197637;5;0;0;13;18;39
"9596";"59";388,1154;"ул. Кустанайская";"71, 67, 26, 94, 96";NA;NA;"71, 10, 20, 23, 25, 40, 52, 67, 73, 93, 94, 96, 59";47,21999;39,63201;421629,7;2197758;5;0;0;13;18;85
"11356";"59";326,4978;"Университет";"96, 26, 67, 71, 94";NA;NA;"25, 23, 20, 71, 40, 73, 52, 59, 67, 96, 94, 93, 10";47,21574;39,63408;421154,5;2197906;5;0;0;13;18;99
"9326";"59";98,31302;"ул. Зорге";"67, 71, 94, 96, 26";NA;NA;"40, 10, 20, 25, 96, 52, 59, 67, 71, 73, 93, 94, 23";47,21287;39,63497;420834,2;2197968;5;0;0;13;18;80
"6593";"59";252,1035;"пр. Стачки/ул. Зорге";"71, 67, 64, 26, 16";NA;NA;"71, 67, 59, 52, 40, 16";47,21234;39,63601;420774;2198046;5;0;0;6;11;60
"11833";"59";339,5682;"Школа";"71, 67, 64, 26, 16";NA;NA;"71, 67, 59, 52, 40, 16";47,21229;39,63981;420763,4;2198334;5;0;0;6;11;102
"5643";"59";293,2994;"пл. Тружеников";"71, 67, 64, 26, 16";NA;"8";"71, 67, 59, 52, 40, 16";47,21234;39,6443;420763,2;2198674;5;0;1;6;12;44
"5656";"59";247,2931;"пл. Тружеников";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21202;39,64815;420722,6;2198965;10;0;1;10;21;45
"1906";"59";112,6248;"Глазная клиника";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"8";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21205;39,65142;420721,7;2199213;10;0;1;10;21;15
"8566";"59";269,9592;"ул. 6-я Кольцевая";"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16";NA;"12";"34, 40, 44, 52, 55, 59, 67, 71, 98, 16";47,21185;39,65288;420697,6;2199323;10;0;1;10;21;76
